,1,2,3,4,5,6,7,8,9,Salary,Projection
576,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,50500,111.9
577,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50200,111.80000000000001
345,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,50300,111.8
108,David Njoku,Phillip Lindsay,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50100,111.70000000000002
346,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50000,111.69999999999999
578,Antonio Gates,David Njoku,Alvin Kamara,Devontae Booker,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,50300,111.4
109,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50000,111.30000000000001
579,Antonio Gates,David Njoku,Alvin Kamara,Devontae Booker,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50100,110.9
347,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49800,110.9
110,David Njoku,Alvin Kamara,Devontae Booker,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,49900,110.80000000000001
348,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49900,110.80000000000001
111,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49800,110.70000000000002
580,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,50000,110.69999999999999
581,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,50000,110.69999999999999
582,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49800,110.19999999999999
112,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49600,110.1
349,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49600,110.0
350,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,49700,109.90000000000002
351,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49400,109.80000000000001
583,Travis Kelce,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,49900,109.69999999999999
114,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,49700,109.60000000000001
113,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,49700,109.60000000000001
115,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,49500,109.5
352,Travis Kelce,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49500,109.30000000000001
584,Travis Kelce,David Njoku,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,49700,109.19999999999999
585,Antonio Gates,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,49600,109.1
116,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49300,109.0
353,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49200,108.69999999999999
586,Antonio Gates,David Njoku,Alvin Kamara,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49400,108.6
117,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,49400,108.50000000000001
354,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49300,108.5
118,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49100,108.4
355,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49000,108.19999999999999
119,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,49200,108.1
587,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,49500,108.0
588,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49200,107.9
356,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Doug Baldwin,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49100,107.79999999999998
589,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49300,107.69999999999999
120,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48900,107.4
357,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48800,107.30000000000001
358,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48900,107.19999999999999
359,David Njoku,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,48900,107.19999999999999
121,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49000,107.1
590,Antonio Gates,David Njoku,Alvin Kamara,Devontae Booker,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49000,107.0
592,Travis Kelce,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,49100,106.9
591,Travis Kelce,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,49100,106.9
122,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48700,106.80000000000001
360,David Njoku,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48700,106.69999999999999
593,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,48900,106.4
123,David Njoku,Phillip Lindsay,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,48800,106.30000000000001
362,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48600,106.19999999999999
361,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,48600,106.19999999999999
363,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48500,106.1
594,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,48700,105.9
364,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48400,105.9
124,David Njoku,Alvin Kamara,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,48500,105.80000000000001
595,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Denver Broncos,48800,105.7
596,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Washington Redskins,48800,105.7
597,Antonio Gates,David Njoku,Devontae Booker,Lamar Miller,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48600,105.30000000000001
125,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,48600,105.2
126,Antonio Gates,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48400,105.10000000000002
598,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48400,105.1
127,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48300,105.1
365,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Doug Baldwin,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48300,105.1
599,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,48500,104.80000000000001
600,Jeff Heuerman,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48500,104.80000000000001
128,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48100,104.5
367,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48100,104.4
366,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,48100,104.4
368,David Njoku,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48200,104.30000000000001
129,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Doug Baldwin,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,48200,104.20000000000002
601,Antonio Gates,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,48300,104.1
602,Mike Gesicki,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48300,104.1
369,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,47900,103.9
370,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47900,103.9
604,Antonio Gates,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48100,103.6
603,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,48100,103.6
130,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,48000,103.6
371,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Detroit Lions,48000,103.50000000000001
372,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47700,103.4
605,Jeff Heuerman,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48200,103.30000000000001
606,Jordan Reed,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,48200,103.30000000000001
131,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,47800,103.1
607,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Kenny Golladay,Ryan Fitzpatrick,Buffalo Bills,48000,103.1
608,Antonio Gates,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47900,103.0
373,Antonio Gates,Devontae Booker,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47800,102.80000000000001
132,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Detroit Lions,47900,102.60000000000001
609,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Kenny Golladay,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47800,102.6
133,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,47600,102.5
374,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47500,102.30000000000001
375,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47600,102.1
610,Travis Kelce,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,47700,102.0
376,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,47300,101.6
134,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Detroit Lions,47700,101.50000000000001
135,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,47400,101.4
611,Antonio Gates,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47500,101.4
377,David Njoku,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,47400,101.30000000000001
612,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47600,101.30000000000001
613,Nick Boyle,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47600,101.30000000000001
136,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,47500,101.20000000000002
378,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47100,101.1
614,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,47300,100.80000000000001
137,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,47200,100.80000000000001
615,Nick Boyle,David Njoku,Devontae Booker,Lamar Miller,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47400,100.70000000000002
379,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,47200,100.69999999999999
616,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47100,100.30000000000001
139,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Detroit Lions,47300,100.30000000000001
138,Antonio Gates,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,47300,100.30000000000001
140,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,47000,100.20000000000002
380,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47000,100.1
617,Jeff Heuerman,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47200,100.0
382,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46900,100.0
381,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46900,100.0
141,Antonio Gates,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,47100,99.80000000000001
383,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46700,99.5
618,Mike Gesicki,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,47000,99.30000000000001
142,Antonio Gates,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,46900,99.20000000000002
384,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Doug Baldwin,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,46800,99.19999999999999
619,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,46900,99.19999999999999
620,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Willie Snead IV,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46900,99.19999999999999
143,David Njoku,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46800,99.19999999999999
621,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46700,98.69999999999999
144,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46600,98.6
622,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,46800,98.5
385,David Njoku,Phillip Lindsay,Devontae Booker,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46600,98.5
145,Antonio Gates,Devontae Booker,Isaiah Crowell,Lamar Miller,Tre'Quan Smith,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,46700,98.10000000000002
386,David Njoku,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46500,98.1
387,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Buffalo Bills,46400,98.0
623,Nick Boyle,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46600,98.0
388,David Njoku,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Kenny Golladay,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46300,97.5
146,Antonio Gates,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46500,97.5
624,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Josh Doctson,Jermaine Kearse,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46500,97.30000000000001
147,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Josh Doctson,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46400,97.20000000000002
625,Antonio Gates,David Njoku,Devontae Booker,Lamar Miller,Tre'Quan Smith,Courtland Sutton,Jermaine Kearse,Ryan Fitzpatrick,Buffalo Bills,46400,97.1
148,Antonio Gates,Devontae Booker,Isaiah Crowell,Lamar Miller,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46300,96.9
626,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Cooper Kupp,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46300,96.9
389,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Doug Baldwin,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46200,96.9
627,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46100,96.4
149,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Maurice Harris,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46200,96.20000000000002
150,David Njoku,Devontae Booker,Isaiah Crowell,Lamar Miller,Laquon Treadwell,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46200,96.20000000000002
390,Antonio Gates,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46000,96.19999999999999
391,Nick Boyle,Devontae Booker,Isaiah Crowell,Courtland Sutton,Cooper Kupp,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46100,96.0
151,Antonio Gates,Phillip Lindsay,Devontae Booker,Isaiah Crowell,Tre'Quan Smith,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46100,95.9
392,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,45800,95.69999999999999
393,Nick Boyle,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,45900,95.5
629,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Washington Redskins,46200,95.5
628,Antonio Gates,David Njoku,Devontae Booker,Isaiah Crowell,Courtland Sutton,Jermaine Kearse,Willie Snead IV,Ryan Fitzpatrick,Denver Broncos,46200,95.5
631,Antonio Gates,David Njoku,Phillip Lindsay,Devontae Booker,Courtland Sutton,Jermaine Kearse,Tim Patrick,Ryan Fitzpatrick,Buffalo Bills,46000,95.4
630,Mike Gesicki,David Njoku,Devontae Booker,Isaiah Crowell,Jermaine Kearse,Tim Patrick,Jarvis Landry,Ryan Fitzpatrick,Buffalo Bills,46000,95.4
