,1,2,3,4,5,6,7,8,9,Salary,Projection
680,Austin Hooper,Antonio Gates,Isaiah Crowell,Nick Chubb,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36500,107.5
681,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36500,107.5
145,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36300,107.4
144,Austin Hooper,Devontae Booker,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36300,107.4
682,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36400,107.4
146,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36300,107.4
147,Antonio Gates,Chris Carson,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36200,107.30000000000001
683,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36300,107.1
148,Jeff Heuerman,Chris Carson,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36100,107.0
410,Antonio Gates,Lamar Miller,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36500,106.9
409,Kyle Rudolph,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36500,106.9
408,Jeff Heuerman,Lamar Miller,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36500,106.9
684,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36200,106.9
149,Antonio Gates,Chris Carson,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36000,106.80000000000001
411,Austin Hooper,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36300,106.7
412,Austin Hooper,Isaiah Crowell,Nick Chubb,Zay Jones,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36400,106.60000000000001
685,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36100,106.6
150,Jeff Heuerman,Chris Carson,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35900,106.5
413,Austin Hooper,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,36200,106.4
414,Austin Hooper,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36100,106.2
686,Austin Hooper,Antonio Gates,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35900,106.0
415,Austin Hooper,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,36000,105.9
151,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35700,105.9
687,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35800,105.7
152,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35600,105.6
688,Austin Hooper,Antonio Gates,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35700,105.5
153,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35500,105.4
416,Jeff Heuerman,Chris Carson,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35900,105.3
689,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35600,105.2
154,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35400,105.1
417,Antonio Gates,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35800,105.0
418,Antonio Gates,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35700,104.7
419,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35700,104.7
420,Antonio Gates,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35600,104.5
155,Austin Hooper,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,35300,104.5
690,Antonio Gates,Jeff Heuerman,Lamar Miller,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35500,104.30000000000001
691,Antonio Gates,Kyle Rudolph,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35500,104.30000000000001
421,Antonio Gates,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35500,104.2
422,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35500,104.2
692,Austin Hooper,Antonio Gates,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35300,104.1
693,Jeff Heuerman,Kyle Rudolph,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35400,104.0
156,Jeff Heuerman,Isaiah Crowell,Chris Carson,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,35200,103.9
423,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35400,103.9
694,Austin Hooper,Jeff Heuerman,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35200,103.80000000000001
695,Austin Hooper,Antonio Gates,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35100,103.6
157,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35100,103.5
158,Antonio Gates,Devontae Booker,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35000,103.30000000000001
696,Austin Hooper,Jeff Heuerman,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35000,103.30000000000001
424,Antonio Gates,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35200,103.1
159,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34900,103.0
425,Antonio Gates,Isaiah Crowell,Nick Chubb,Zay Jones,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35300,103.0
426,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,35100,102.80000000000001
160,Antonio Gates,Chris Carson,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34800,102.60000000000001
427,Antonio Gates,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,35000,102.6
699,Antonio Gates,Kyle Rudolph,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34900,102.4
697,Austin Hooper,Antonio Gates,Chris Carson,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34900,102.4
698,Austin Hooper,Jeff Heuerman,Chris Carson,Nick Chubb,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34900,102.4
162,Antonio Gates,Chris Carson,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34700,102.30000000000001
161,Jeff Heuerman,Chris Carson,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34700,102.30000000000001
428,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34900,102.30000000000001
700,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,34700,102.1
163,Jeff Heuerman,Chris Carson,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34600,102.0
429,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34800,102.0
164,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34500,101.7
701,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34500,101.6
702,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34600,101.5
703,Austin Hooper,Antonio Gates,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34600,101.5
704,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34600,101.5
166,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34400,101.4
165,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34400,101.4
167,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34300,101.2
430,Antonio Gates,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34700,101.1
431,Jeff Heuerman,Chris Carson,Nick Chubb,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34700,101.1
705,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34400,101.0
706,Austin Hooper,Antonio Gates,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34400,101.0
169,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34200,100.9
168,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34200,100.9
432,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,34600,100.80000000000001
707,Austin Hooper,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34300,100.7
170,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34100,100.6
433,Antonio Gates,Isaiah Crowell,Nick Chubb,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34500,100.5
434,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34400,100.2
708,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,34100,100.19999999999999
435,Antonio Gates,Isaiah Crowell,Nick Chubb,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34300,100.0
709,Antonio Gates,Jeff Heuerman,Devontae Booker,Nick Chubb,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Broncos,34200,100.0
171,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34000,99.7
436,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34200,99.7
710,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Tim Patrick,Sammy Watkins,Courtland Sutton,Cam Newton,Lions,33900,99.69999999999999
711,Austin Hooper,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,34000,99.60000000000001
172,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33900,99.4
712,Austin Hooper,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33800,99.10000000000001
173,Antonio Gates,Devontae Booker,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33800,99.10000000000001
713,Austin Hooper,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33700,98.80000000000001
175,Antonio Gates,Devontae Booker,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33700,98.80000000000001
174,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33700,98.80000000000001
437,Antonio Gates,Isaiah Crowell,Nick Chubb,Zay Jones,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34100,98.80000000000001
438,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Willie Snead IV,Tim Patrick,Courtland Sutton,Cam Newton,Lions,34100,98.80000000000001
439,Antonio Gates,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,33900,98.6
440,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Sammy Watkins,Courtland Sutton,Ryan Fitzpatrick,Broncos,34000,98.50000000000001
176,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33600,98.5
441,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,33800,98.30000000000001
442,Antonio Gates,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33700,98.1
714,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,33500,97.9
443,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33600,97.80000000000001
177,Jeff Heuerman,Chris Carson,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,33500,97.7
715,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,33400,97.6
716,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33300,97.4
178,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,33400,97.4
180,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,33300,97.10000000000001
179,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,33300,97.10000000000001
717,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33200,97.1
181,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,33200,96.9
444,Antonio Gates,Nick Chubb,Peyton Barber,Zay Jones,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33500,96.9
182,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,33100,96.60000000000001
183,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,33100,96.60000000000001
446,Antonio Gates,Nick Chubb,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33400,96.6
445,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33400,96.6
447,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33300,96.30000000000001
184,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,33000,96.3
718,Jeff Heuerman,Benjamin Watson,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33100,96.1
719,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Kelvin Benjamin,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33100,96.1
720,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,32900,96.0
449,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33200,95.9
448,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Maurice Harris,Courtland Sutton,Cam Newton,Lions,33200,95.9
721,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Zay Jones,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33000,95.9
722,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Broncos,32800,95.69999999999999
723,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Cam Newton,Lions,32700,95.5
186,Jeff Heuerman,Elijah McGuire,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,32900,95.4
185,Antonio Gates,Isaiah Crowell,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32900,95.4
450,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,33100,95.4
724,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,32600,95.19999999999999
187,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32800,95.10000000000001
188,Antonio Gates,Devontae Booker,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32700,94.80000000000001
451,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Laquon Treadwell,Tim Patrick,Courtland Sutton,Cam Newton,Lions,33000,94.7
452,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Maurice Harris,Courtland Sutton,Cam Newton,Lions,33000,94.7
190,Antonio Gates,Devontae Booker,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32600,94.50000000000001
189,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32600,94.50000000000001
453,Jeff Heuerman,Nick Chubb,Peyton Barber,Laquon Treadwell,Tim Patrick,Maurice Harris,Courtland Sutton,Cam Newton,Lions,32900,94.30000000000001
454,Antonio Gates,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,32800,94.3
191,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32500,94.2
725,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Kelvin Benjamin,Tim Patrick,Courtland Sutton,Cam Newton,Lions,32500,94.19999999999999
455,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,32700,94.00000000000001
726,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Tim Patrick,Courtland Sutton,Cam Newton,Lions,32400,94.0
456,Antonio Gates,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32600,93.8
728,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Cam Newton,Lions,32300,93.6
727,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Cam Newton,Lions,32300,93.6
457,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32500,93.50000000000001
192,Jeff Heuerman,Nick Chubb,Frank Gore,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32400,93.39999999999999
193,Antonio Gates,Nick Chubb,Frank Gore,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32400,93.39999999999999
729,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32200,93.10000000000001
194,Jeff Heuerman,Nick Chubb,Frank Gore,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32300,93.1
730,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32100,92.8
458,Antonio Gates,Nick Chubb,Peyton Barber,Zay Jones,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32400,92.60000000000001
195,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32200,92.60000000000001
196,Jeff Heuerman,Devontae Booker,Nick Chubb,Peyton Barber,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,32200,92.60000000000001
459,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32300,92.3
460,Antonio Gates,Nick Chubb,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32300,92.3
461,Jeff Heuerman,Nick Chubb,Peyton Barber,Zay Jones,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32200,92.00000000000001
731,Antonio Gates,Jeff Heuerman,Elijah McGuire,Nick Chubb,Adam Humphries,Tim Patrick,Courtland Sutton,Cam Newton,Lions,32000,91.9
197,Jeff Heuerman,Elijah McGuire,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,32100,91.9
732,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,31800,91.7
198,Antonio Gates,Elijah McGuire,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32000,91.7
733,Antonio Gates,Jeff Heuerman,Isaiah Crowell,Nick Chubb,Zay Jones,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31900,91.60000000000001
463,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Maurice Harris,Courtland Sutton,Ryan Fitzpatrick,Lions,32100,91.60000000000001
462,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Laquon Treadwell,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,32100,91.60000000000001
199,Jeff Heuerman,Elijah McGuire,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31900,91.4
734,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Broncos,31700,91.39999999999999
735,Antonio Gates,Jeff Heuerman,Nick Chubb,Peyton Barber,Anthony Miller,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31600,91.2
200,Jeff Heuerman,Elijah McGuire,Nick Chubb,Peyton Barber,Adam Humphries,Tim Patrick,Courtland Sutton,Ryan Fitzpatrick,Lions,31800,91.10000000000001
