Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
107295+AC0-69168,WR,N'Keal,N'Keal Harry,Harry,0,1,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-69173,TE,Hunter,Hunter Kampmoyer,Kampmoyer,,0,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-60981,TE,Charlie,Charlie Heck,Heck,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,TE/FLEX
107295+AC0-91709,RB,Deshaun,Deshaun Fenwick,Fenwick,,0,4000,NE+AEA-SF,NE,SF,,,,,,RB/FLEX
107295+AC0-87617,WR,Sage,Sage Surratt,Surratt,,0,4000,WAS+AEA-ARI,ARI,WAS,Q,Ankle,,,,WR/FLEX
107295+AC0-87621,WR,A.T.,A.T. Perry,Perry,6.0666664971,9,4000,NO+AEA-ATL,NO,ATL,O,Hamstring,,,,WR/FLEX
107295+AC0-71241,WR,Brandon,Brandon Johnson,Johnson,6.3900001526,10,4000,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-104008,TE,Stephen,Stephen Carlson,Carlson,0,1,4000,LAR+AEA-CHI,CHI,LAR,IR,Collarbone,,,,TE/FLEX
107295+AC0-114252,WR,Xavier,Xavier Weaver,Weaver,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-71246,WR,Marquez,Marquez Callaway,Callaway,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-104019,TE,Matt,Matt Orzech,Orzech,0,1,4000,MIN+AEA-GB,GB,MIN,,,,,,TE/FLEX
107295+AC0-87634,TE,Blake,Blake Whiteheart,Whiteheart,0,2,4000,CLE+AEA-LV,CLE,LV,,,,,,TE/FLEX
107295+AC0-63078,RB,Ke'Shawn,Ke'Shawn Vaughn,Vaughn,0.9000000159,6,4000,NE+AEA-SF,SF,NE,,,,,,RB/FLEX
107295+AC0-87657,WR,Seth,Seth Williams,Williams,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,WR/FLEX
107295+AC0-147049,TE,Drew,Drew Ogletree,Ogletree,1.7000000477,1,4000,PIT+AEA-IND,IND,PIT,,,,,,TE/FLEX
107295+AC0-95854,WR,Montrell,Montrell Washington,Washington,0,4,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-56947,TE,Chris,Chris Myarick,Myarick,,0,4000,JAC+AEA-HOU,HOU,JAC,,,,,,TE/FLEX
107295+AC0-87668,WR,Shedrick,Shedrick Jackson,Jackson,0,2,4000,CIN+AEA-CAR,CIN,CAR,,,,,,WR/FLEX
107295+AC0-104054,RB,Sincere,Sincere McCormick,McCormick,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,RB/FLEX
107295+AC0-128633,RB,Kimani,Kimani Vidal,Vidal,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,RB/FLEX
107295+AC0-38523,TE,Geoff,Geoff Swaim,Swaim,1.5999999576,9,4000,CLE+AEA-LV,CLE,LV,,,,,,TE/FLEX
107295+AC0-87690,TE,Sal,Sal Cannella,Cannella,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,TE/FLEX
107295+AC0-61072,WR,Stanley,Stanley Morgan Jr.,Morgan Jr.,0,1,4000,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-93853,WR,Thayer,Thayer Thomas,Thomas,,0,4000,MIN+AEA-GB,MIN,GB,,,,,,WR/FLEX
107295+AC0-87711,TE,John Samuel,John Samuel Shenker,Shenker,,0,4000,CLE+AEA-LV,LV,CLE,,,,,,TE/FLEX
107295+AC0-65182,TE,Mitchell,Mitchell Wilcox,Wilcox,0.9181818529,11,4000,NE+AEA-SF,NE,SF,,,,,,TE/FLEX
107295+AC0-93862,RB,Trent,Trent Pennix,Pennix,,0,4000,PIT+AEA-IND,IND,PIT,Q,Groin,,,,RB/FLEX
107295+AC0-85672,WR,Terrace,Terrace Marshall Jr.,Marshall Jr.,2.9249999523,8,4000,NE+AEA-SF,SF,NE,,,,,,WR/FLEX
107295+AC0-69295,WR,Byron,Byron Pringle,Pringle,1.6230769524,13,4000,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-87731,WR,Dominique,Dominique Robinson,Robinson,0,3,4000,LAR+AEA-CHI,CHI,LAR,,,,,,WR/FLEX
107295+AC0-52916,WR,Russell,Russell Gage,Gage,,0,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-52917,WR,DJ,DJ Chark,Chark,6.5333333333,15,4000,KC+AEA-LAC,LAC,KC,IR,Hip,,,,WR/FLEX
107295+AC0-85687,WR,Jontre,Jontre Kirklin,Kirklin,,0,4000,NE+AEA-SF,SF,NE,,,,,,WR/FLEX
107295+AC0-69303,WR,Freddie,Freddie Swain,Swain,,0,4000,LAR+AEA-CHI,CHI,LAR,Q,Undisclosed,,,,WR/FLEX
107295+AC0-69302,TE,Feleipe,Feleipe Franks,Franks,,0,4000,CIN+AEA-CAR,CAR,CIN,,,,,,TE/FLEX
107295+AC0-89785,RB,Spencer,Spencer Brown,Brown,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,RB/FLEX
107295+AC0-61112,TE,Josiah,Josiah Deguara,Deguara,1.2999999523,1,4000,JAC+AEA-HOU,JAC,HOU,,,,,,TE/FLEX
107295+AC0-116416,WR,Isaiah,Isaiah Wooden,Wooden,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-110274,WR,Bub,Bub Means,Means,0,1,4000,NO+AEA-ATL,NO,ATL,,,,,,WR/FLEX
107295+AC0-30403,WR,Chris,Chris Conley,Conley,0.8999999762,1,4000,NE+AEA-SF,SF,NE,,,,,,WR/FLEX
107295+AC0-71367,RB,La'Mical,La'Mical Perine,Perine,6.25,2,4000,MIN+AEA-GB,GB,MIN,,,,,,RB/FLEX
107295+AC0-112328,TE,Mason,Mason Fairchild,Fairchild,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,TE/FLEX
107295+AC0-167625,WR,Hamze,Hamze El+AC0-Zayat,El+AC0-Zayat,,0,4000,DEN+AEA-NYJ,NYJ,DEN,Q,Undisclosed,,,,WR/FLEX
107295+AC0-93898,WR,Devin,Devin Carter,Carter,,0,4000,CIN+AEA-CAR,CAR,CIN,Q,Undisclosed,,,,WR/FLEX
107295+AC0-71372,WR,Tyrie,Tyrie Cleveland,Cleveland,,0,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-65231,RB,Adam,Adam Prentice,Prentice,0,1,4000,NO+AEA-ATL,NO,ATL,,,,,,RB/FLEX
107295+AC0-63186,WR,James,James Proche II,Proche II,0,2,4000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-89814,TE,Gerrit,Gerrit Prince,Prince,,0,4000,KC+AEA-LAC,KC,LAC,Q,Lower leg,,,,TE/FLEX
107295+AC0-89817,WR,Austin,Austin Watkins Jr.,Watkins Jr.,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-85720,WR,Jaray,Jaray Jenkins,Jenkins,,0,4000,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-71386,TE,Jordan,Jordan Thomas,Thomas,0,1,4000,NO+AEA-ATL,ATL,NO,,,,,,TE/FLEX
107295+AC0-147168,WR,Chris,Chris Blair,Blair,,0,4000,NO+AEA-ATL,ATL,NO,,,,,,WR/FLEX
107295+AC0-104165,RB,Lew,Lew Nichols,Nichols,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,RB/FLEX
107295+AC0-85741,RB,Clyde,Clyde Edwards+AC0-Helaire,Edwards+AC0-Helaire,3.3799999237,20,4000,KC+AEA-LAC,KC,LAC,IR,Illness,,,,RB/FLEX
107295+AC0-104176,WR,Deonte,Deonte Harty,Harty,0,3,4000,BUF+AEA-BAL,BAL,BUF,,,,,,WR/FLEX
107295+AC0-202481,WR,David,David Wallis,Wallis,,0,4000,NE+AEA-SF,NE,SF,,,,,,WR/FLEX
107295+AC0-26355,TE,Logan,Logan Thomas,Thomas,6.2062501907,16,4000,NE+AEA-SF,SF,NE,,,,,,TE/FLEX
107295+AC0-112373,TE,Dylan,Dylan Leonard,Leonard,,0,4000,DEN+AEA-NYJ,DEN,NYJ,Q,Hamstring,,,,TE/FLEX
107295+AC0-61172,TE,Tyler,Tyler Davis,Davis,,0,4000,MIN+AEA-GB,GB,MIN,IR,Shoulder,,,,TE/FLEX
107295+AC0-87796,WR,Jaelen,Jaelen Gill,Gill,,0,4000,KC+AEA-LAC,LAC,KC,,,,,,WR/FLEX
107295+AC0-91897,WR,Ethan,Ethan Fernea,Fernea,,0,4000,PIT+AEA-IND,IND,PIT,Q,Undisclosed,,,,WR/FLEX
107295+AC0-85759,TE,Curtis,Curtis Hodges,Hodges,0,1,4000,CIN+AEA-CAR,CAR,CIN,Q,Undisclosed,,,,TE/FLEX
107295+AC0-91902,WR,Kyle,Kyle Philips,Philips,2.9500000477,8,4000,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-85762,RB,Eno,Eno Benjamin,Benjamin,,0,4000,NO+AEA-ATL,NO,ATL,,,,,,RB/FLEX
107295+AC0-136970,WR,Danny,Danny Gray,Gray,,0,4000,PHI+AEA-TB,PHI,TB,,,,,,WR/FLEX
107295+AC0-55050,RB,Christian,Christian McCaffrey,McCaffrey,23.0157888312,19,4000,NE+AEA-SF,SF,NE,IR,Achilles,,,,RB/FLEX
107295+AC0-91923,WR,Kazmeir,Kazmeir Allen,Allen,,0,4000,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-71444,RB,Travis,Travis Homer,Homer,0.8000000119,2,4000,LAR+AEA-CHI,CHI,LAR,IR,Finger,,,,RB/FLEX
107295+AC0-40726,RB,Godwin,Godwin Igwebuike,Igwebuike,0,8,4000,PIT+AEA-IND,PIT,IND,,,,,,RB/FLEX
107295+AC0-110380,RB,Keilan,Keilan Robinson,Robinson,,0,4000,JAC+AEA-HOU,JAC,HOU,IR,Toe,,,,RB/FLEX
107295+AC0-55088,WR,Malik,Malik Turner,Turner,,0,4000,NE+AEA-SF,SF,NE,Q,Undisclosed,,,,WR/FLEX
107295+AC0-202544,WR,Derek,Derek Slywka,Slywka,,0,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-89912,RB,Blake,Blake Watson,Watson,,0,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,RB/FLEX
107295+AC0-69451,TE,Jack,Jack Stoll,Stoll,1.0500000318,6,4000,PHI+AEA-TB,PHI,TB,,,,,,TE/FLEX
107295+AC0-87882,WR,Daniel,Daniel Arias,Arias,,0,4000,WAS+AEA-ARI,ARI,WAS,,,,,,WR/FLEX
107295+AC0-120657,RB,Kendre,Kendre Miller,Miller,4.7874999046,8,4000,NO+AEA-ATL,NO,ATL,IR,Hamstring,,,,RB/FLEX
107295+AC0-87890,WR,Dimitri,Dimitri Stanley,Stanley,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-91989,RB,Jordan,Jordan Mims,Mims,1.1000000238,1,4000,NO+AEA-ATL,NO,ATL,,,,,,RB/FLEX
107295+AC0-104278,TE,Donald,Donald Parham Jr.,Parham Jr.,5.5,12,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,TE/FLEX
107295+AC0-104289,WR,Malik,Malik Taylor,Taylor,1.1499999762,2,4000,DEN+AEA-NYJ,NYJ,DEN,IR,Undisclosed,,,,WR/FLEX
107295+AC0-114530,WR,Jacob,Jacob Cowing,Cowing,0,3,4000,NE+AEA-SF,SF,NE,,,,,,WR/FLEX
107295+AC0-192358,TE,Shawn,Shawn Bowman,Bowman,,0,4000,JAC+AEA-HOU,JAC,HOU,,,,,,TE/FLEX
107295+AC0-192359,WR,JaQuae,JaQuae Jackson,Jackson,,0,4000,NE+AEA-SF,NE,SF,IR,Knee,,,,WR/FLEX
107295+AC0-89964,WR,Justyn,Justyn Ross,Ross,1.185714313,7,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-14190,WR,Julio,Julio Jones,Jones,3.4599998474,10,4000,PHI+AEA-TB,PHI,TB,Q,Concussion,,,,WR/FLEX
107295+AC0-85881,RB,Mohamed,Mohamed Ibrahim,Ibrahim,0,1,4000,MIN+AEA-GB,MIN,GB,,,,,,RB/FLEX
107295+AC0-112506,WR,Lincoln,Lincoln Victor,Victor,,0,4000,DEN+AEA-NYJ,DEN,NYJ,,,,,,WR/FLEX
107295+AC0-114557,WR,Cornelius,Cornelius Johnson,Johnson,,0,4000,MIN+AEA-GB,GB,MIN,,,,,,WR/FLEX
107295+AC0-94087,RB,DeeJay,DeeJay Dallas,Dallas,6,1,4000,WAS+AEA-ARI,ARI,WAS,,,,,,RB/FLEX
107295+AC0-89997,WR,Michael,Michael Woods II,Woods II,,0,4000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-69516,TE,Miller,Miller Forristall,Forristall,,0,4000,LAR+AEA-CHI,LAR,CHI,,,,,,TE/FLEX
107295+AC0-94094,TE,Brevin,Brevin Jordan,Jordan,0.8500000238,2,4000,JAC+AEA-HOU,HOU,JAC,IR,Knee +AC0- acl,,,,TE/FLEX
107295+AC0-128913,WR,Malachi,Malachi Corley,Corley,0.8999999762,1,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-128912,WR,Mitchell,Mitchell Tinsley,Tinsley,0,1,4000,WAS+AEA-ARI,WAS,ARI,,,,,,WR/FLEX
107295+AC0-94099,RB,Robert,Robert Burns,Burns,,0,4000,NO+AEA-ATL,ATL,NO,NA,Undisclosed,,,,RB/FLEX
107295+AC0-141201,WR,Raleigh,Raleigh Webb,Webb,,0,4000,PHI+AEA-TB,TB,PHI,,,,,,WR/FLEX
107295+AC0-92056,TE,Cal,Cal Adomitis,Adomitis,0,2,4000,CIN+AEA-CAR,CIN,CAR,,,,,,TE/FLEX
107295+AC0-104357,WR,Jeff,Jeff Foreman,Foreman,,0,4000,CLE+AEA-LV,LV,CLE,IR,Knee,,,,WR/FLEX
107295+AC0-94116,TE,Will,Will Mallory,Mallory,2.4750000636,12,4000,PIT+AEA-IND,IND,PIT,,,,,,TE/FLEX
107295+AC0-34729,RB,Dwayne,Dwayne Washington,Washington,0,1,4000,DEN+AEA-NYJ,DEN,NYJ,Q,Illness,,,,RB/FLEX
107295+AC0-63419,WR,Andy,Andy Isabella,Isabella,0,2,4000,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-92093,WR,Jaelon,Jaelon Darden,Darden,0,1,4000,CLE+AEA-LV,CLE,LV,,,,,,WR/FLEX
107295+AC0-32703,WR,Jakeem,Jakeem Grant Sr.,Grant Sr.,,0,4000,NO+AEA-ATL,ATL,NO,Q,Undisclosed,,,,WR/FLEX
107295+AC0-65477,TE,Giovanni,Giovanni Ricci,Ricci,0.349999994,2,4000,CLE+AEA-LV,CLE,LV,Q,Knee,,,,TE/FLEX
107295+AC0-169937,WR,Lance,Lance McCutcheon,McCutcheon,,0,4000,DEN+AEA-NYJ,NYJ,DEN,,,,,,WR/FLEX
107295+AC0-73687,WR,Quez,Quez Watkins,Watkins,5.0666666031,6,4000,PIT+AEA-IND,PIT,IND,,,,,,WR/FLEX
107295+AC0-30678,WR,Damiere,Damiere Byrd,Byrd,0,1,4000,BUF+AEA-BAL,BUF,BAL,,,,,,WR/FLEX
107295+AC0-112604,WR,Xavier,Xavier White,White,,0,4000,PIT+AEA-IND,IND,PIT,,,,,,WR/FLEX
107295+AC0-167901,WR,Reggie,Reggie Brown,Brown,,0,4000,KC+AEA-LAC,KC,LAC,,,,,,WR/FLEX
107295+AC0-104421,TE,Jesper,Jesper Horsted,Horsted,0.2999999921,3,4000,CIN+AEA-CAR,CAR,CIN,,,,,,TE/FLEX
107295+AC0-85994,TE,Dalton,Dalton Keene,Keene,,0,4000,JAC+AEA-HOU,HOU,JAC,IR,Knee +AC0- acl,,,,TE/FLEX
107295+AC0-71662,WR,DJ,DJ Turner,Turner,0.5333333413,3,4000,CLE+AEA-LV,LV,CLE,,,,,,WR/FLEX
107295+AC0-63479,RB,John,John Kelly Jr.,Kelly Jr.,0,1,4000,BUF+AEA-BAL,BAL,BUF,,,,,,RB/FLEX
107295+AC0-96254,TE,Nick,Nick Muse,Muse,0,1,4000,MIN+AEA-GB,MIN,GB,IR,Hand,,,,TE/FLEX
107295+AC0-12533,D,Green Bay,Green Bay Packers,Packers,13,3,3900,MIN+AEA-GB,GB,MIN,,,,,,DEF
107295+AC0-12545,D,Philadelphia,Philadelphia Eagles,Eagles,3.6666666667,3,3900,PHI+AEA-TB,PHI,TB,,,,,,DEF
107295+AC0-12526,D,Buffalo,Buffalo Bills,Bills,12.3333333333,3,3800,BUF+AEA-BAL,BUF,BAL,,,,,,DEF
107295+AC0-12555,D,Baltimore,Baltimore Ravens,Ravens,5.3333333333,3,3800,BUF+AEA-BAL,BAL,BUF,,,,,,DEF
107295+AC0-12537,D,Las Vegas,Las Vegas Raiders,Raiders,1,3,3700,CLE+AEA-LV,LV,CLE,,,,,,DEF
107295+AC0-12551,D,Tampa Bay,Tampa Bay Buccaneers,Buccaneers,3.3333333333,3,3700,PHI+AEA-TB,TB,PHI,,,,,,DEF
107295+AC0-12554,D,Jacksonville,Jacksonville Jaguars,Jaguars,1.6666666667,3,3600,JAC+AEA-HOU,JAC,HOU,,,,,,DEF
107295+AC0-12552,D,Washington,Washington Commanders,Commanders,0.6666666667,3,3500,WAS+AEA-ARI,WAS,ARI,,,,,,DEF
107295+AC0-12531,D,Denver,Denver Broncos,Broncos,10.3333333333,3,3400,DEN+AEA-NYJ,DEN,NYJ,,,,,,DEF
107295+AC0-12525,D,Atlanta,Atlanta Falcons,Falcons,2.6666666667,3,3300,NO+AEA-ATL,ATL,NO,,,,,,DEF
107295+AC0-12548,D,Los Angeles,Los Angeles Chargers,Chargers,10,3,3200,KC+AEA-LAC,LAC,KC,,,,,,DEF
107295+AC0-12541,D,New England,New England Patriots,Patriots,5.3333333333,3,3100,NE+AEA-SF,NE,SF,,,,,,DEF
107295+AC0-12553,D,Carolina,Carolina Panthers,Panthers,3,3,3000,CIN+AEA-CAR,CAR,CIN,,,,,,DEF
